CS10_Captain_H1,JAFVLV010000040.1,97.175,354,10,0,433,786,88424,87363,0.0,720,98.31,0,-2
CS10_Captain_H1,JAFVLV010000040.1,92.086,139,9,1,317,453,88833,88417,0.0,252,92.81,0,-1
CS10_Captain_H1,JAFVLV010000040.1,96.124,129,5,0,1,129,89955,89569,0.0,251,97.67,0,-1
CS10_Captain_H1,JAFVLV010000040.1,99.123,114,1,0,203,316,89234,88893,0.0,180,99.12,0,-2
CS10_Captain_H1,JAFVLV010000040.1,100.000,74,0,0,129,202,89512,89291,0.0,160,100.00,0,-3
CS10_Captain_H1,JBJYIS010000001.1,84.286,490,56,2,317,786,4435851,4437317,0.0,842,88.37,0,3
CS10_Captain_H1,JBJYIS010000001.1,88.889,207,4,1,129,316,4435171,4435791,0.0,325,90.34,0,1
CS10_Captain_H1,JBJYIS010000001.1,91.473,129,11,0,1,129,4434726,4435112,4.52e-67,249,96.12,0,3
CS10_Captain_H1,JBJYIS010000003.1,82.449,490,66,1,317,786,973762,972293,0.0,830,87.35,0,-1
CS10_Captain_H1,JBJYIS010000003.1,81.837,490,69,1,317,786,2679416,2677947,0.0,822,86.94,0,-3
CS10_Captain_H1,JBJYIS010000003.1,88.889,207,4,1,129,316,2680096,2679476,0.0,326,90.34,0,-1
CS10_Captain_H1,JBJYIS010000003.1,81.068,206,16,2,130,316,974427,973822,0.0,285,84.95,0,-2
CS10_Captain_H1,JBJYIS010000003.1,87.597,129,16,0,1,129,974875,974489,0.0,236,93.80,0,-1
CS10_Captain_H1,JBJYIS010000003.1,90.698,129,12,0,1,129,2680541,2680155,9.36e-66,245,95.35,0,-3
CS10_Captain_H1,CAJRGZ010000036.1,82.041,490,68,1,317,786,133510,132041,0.0,824,86.94,0,-1
CS10_Captain_H1,CAJRGZ010000036.1,74.638,138,16,1,129,247,134189,133776,0.0,210,79.71,0,-3
CS10_Captain_H1,CAJRGZ010000036.1,62.810,121,42,2,11,129,134607,134248,0.0,142,70.25,0,-2
CS10_Captain_H1,CAJRGZ010000036.1,78.947,57,12,0,260,316,133740,133570,0.0,72.8,91.23,0,-2
CS10_Captain_H1,JBJYIS010000010.1,81.837,490,69,1,317,786,1396653,1395184,0.0,823,87.35,0,-1
CS10_Captain_H1,JBJYIS010000010.1,81.553,206,15,2,130,316,1397318,1396713,0.0,287,85.44,0,-2
CS10_Captain_H1,JBJYIS010000010.1,87.597,129,16,0,1,129,1397766,1397380,0.0,238,94.57,0,-1
CS10_Captain_H1,JBJYIS010000004.1,81.837,490,69,1,317,786,3069142,3067673,0.0,821,86.94,0,-3
CS10_Captain_H1,JBJYIS010000004.1,84.444,225,13,3,129,331,3069822,3069148,1.22e-155,327,87.11,0,-1
CS10_Captain_H1,JBJYIS010000004.1,92.248,129,10,0,1,129,3070267,3069881,1.22e-155,249,96.90,0,-3
