I73-1_Horizon-YR-1,QVWY01000323.1,98.204,334,6,0,295,628,22070,21069,0.0,591,98.20,0,-1
I73-1_Horizon-YR-1,QVWY01000323.1,92.027,301,8,1,17,301,23010,22108,0.0,477,93.36,0,-3
I73-1_Horizon-YR-1,QVWY01000323.1,100.000,21,0,0,1,21,23108,23046,0.0,47.4,100.00,0,-1
I73-1_Horizon-YR-1,QVWA01002962.1,54.444,90,41,0,539,628,1,270,5.21e-16,82.4,67.78,0,1
I73-1_Horizon-YR-1,QVWF01003109.1,52.893,121,57,0,179,299,365,3,3.45e-20,94.4,64.46,0,-2
I73-1_Horizon-YR-1,QVWJ01004988.1,52.695,334,158,0,295,628,1563,2564,6.15e-98,266,70.36,0,3
I73-1_Horizon-YR-1,QVWJ01004988.1,52.033,123,59,0,179,301,1157,1525,6.15e-98,119,65.85,0,2
I73-1_Horizon-YR-1,QVWA01005749.1,54.762,84,38,0,443,526,9,260,2.85e-12,69.3,78.57,0,3
I73-1_Horizon-YR-1,QVWG01000741.1,51.198,334,163,0,295,628,1828,2829,1.34e-116,263,69.46,0,1
I73-1_Horizon-YR-1,QVWG01000741.1,53.279,122,57,0,179,300,1422,1787,1.34e-116,110,64.75,0,3
I73-1_Horizon-YR-1,QVWG01000741.1,57.419,155,66,0,21,175,899,1363,1.34e-116,96.3,78.71,0,2
I73-1_Horizon-YR-1,QVWJ01007671.1,55.319,141,63,0,21,161,534,956,6.67e-22,96.3,77.30,0,3
I73-1_Horizon-YR-1,QVWJ01007671.1,71.429,21,6,0,1,21,424,486,6.67e-22,35.0,90.48,0,1
I73-1_Horizon-YR-1,JAIRIJ010000201.1,40.789,76,39,2,184,258,1301,1513,1.29e-06,59.3,56.58,0,2
I73-1_Horizon-YR-1,JAIRIY010000146.1,40.789,76,39,2,184,258,2251,2463,1.32e-06,59.3,56.58,0,1
I73-1_Horizon-YR-1,JAIRIK010000136.1,40.789,76,39,2,184,258,1301,1513,1.32e-06,59.3,56.58,0,2
I73-1_Horizon-YR-1,JAIRFY010000158.1,40.789,76,39,2,184,258,3451,3239,1.32e-06,59.3,56.58,0,-1
I73-1_Horizon-YR-1,JAIRJP010000134.1,40.789,76,39,2,184,258,3477,3265,1.32e-06,59.3,56.58,0,-3
I73-1_Horizon-YR-1,JAIRFS010000137.1,40.789,76,39,2,184,258,3477,3265,1.32e-06,59.3,56.58,0,-3
I73-1_Horizon-YR-1,QVWU01000185.1,28.761,226,138,5,196,399,1822,1148,1.82e-11,75.1,43.36,0,-3
I73-1_Horizon-YR-1,QVWS01000930.1,28.761,226,138,5,196,399,1562,2236,2.24e-11,74.7,43.36,0,2
I73-1_Horizon-YR-1,QVWZ01000663.1,27.333,150,101,3,228,377,12095,12520,0.002,49.3,40.67,0,2


