CS10_Captain_H1,JAHCYZ010000027.1,89.683,378,19,1,317,674,15766,16899,0.0,683,91.27,0,1
CS10_Captain_H1,JAHCYZ010000027.1,87.923,207,6,1,129,316,15086,15706,0.0,324,90.34,0,2
CS10_Captain_H1,JAHCYZ010000027.1,74.046,131,32,1,1,129,14635,15027,0.0,188,82.44,0,1
CS10_Captain_H1,ATLS01000625.1,83.878,490,59,1,317,786,463,1932,0.0,840,87.96,0,1
CS10_Captain_H1,ATLS01000625.1,89.474,133,11,2,203,332,57,455,2.13e-45,182,92.48,0,3
CS10_Captain_H1,RXHN01000635.1,83.117,385,45,1,317,681,2687,3841,0.0,643,87.01,0,2
CS10_Captain_H1,RXHN01000635.1,86.473,207,9,1,129,316,2007,2627,0.0,307,87.92,0,3
CS10_Captain_H1,RXHN01000635.1,92.248,129,10,0,1,129,1562,1948,0.0,247,96.90,0,2
CS10_Captain_H1,RXHN01000635.1,82.407,108,19,0,679,786,3999,4322,5.95e-50,196,89.81,0,3
CS10_Captain_H1,RXHM01000630.1,83.117,385,45,1,317,681,9504,8350,0.0,643,87.01,0,-3
CS10_Captain_H1,RXHM01000630.1,86.473,207,9,1,129,316,10184,9564,0.0,307,87.92,0,-1
CS10_Captain_H1,RXHM01000630.1,92.248,129,10,0,1,129,10629,10243,0.0,247,96.90,0,-3
CS10_Captain_H1,RXHM01000630.1,82.407,108,19,0,679,786,8192,7869,5.90e-50,196,89.81,0,-1
CS10_Captain_H1,RXHL01000642.1,83.117,385,45,1,317,681,2283,3437,0.0,643,87.01,0,3
CS10_Captain_H1,RXHL01000642.1,86.473,207,9,1,129,316,1603,2223,0.0,307,87.92,0,1
CS10_Captain_H1,RXHL01000642.1,92.248,129,10,0,1,129,1158,1544,0.0,247,96.90,0,3
CS10_Captain_H1,RXHL01000642.1,82.407,108,19,0,679,786,3595,3918,5.91e-50,196,89.81,0,1
CS10_Captain_H1,JAMBYI010000677.1,83.117,385,45,1,317,681,1653,2807,0.0,643,87.01,0,3
CS10_Captain_H1,JAMBYI010000677.1,86.473,207,9,1,129,316,973,1593,0.0,307,87.92,0,1
CS10_Captain_H1,JAMBYI010000677.1,92.248,129,10,0,1,129,528,914,0.0,247,96.90,0,3
CS10_Captain_H1,JAMBYI010000677.1,82.407,108,19,0,679,786,2965,3288,5.83e-50,196,89.81,0,1
CS10_Captain_H1,JAMBYF010000614.1,83.117,385,45,1,317,681,9375,8221,0.0,643,87.01,0,-2
CS10_Captain_H1,JAMBYF010000614.1,86.473,207,9,1,129,316,10055,9435,0.0,307,87.92,0,-3
CS10_Captain_H1,JAMBYF010000614.1,92.248,129,10,0,1,129,10500,10114,0.0,247,96.90,0,-2
CS10_Captain_H1,JAMBYF010000614.1,82.407,108,19,0,679,786,8063,7740,5.87e-50,196,89.81,0,-3
CS10_Captain_H1,SAXQ01000012.1,83.061,490,63,1,317,786,1056569,1055100,0.0,832,87.55,0,-2
CS10_Captain_H1,SAXQ01000012.1,86.473,207,9,1,129,316,1057249,1056629,0.0,307,87.92,0,-3
CS10_Captain_H1,SAXQ01000012.1,75.000,316,78,1,472,786,1271339,1272286,7.17e-142,468,82.91,0,2
CS10_Captain_H1,SAXQ01000012.1,92.248,129,10,0,1,129,1057694,1057308,1.32e-66,247,96.90,0,-2
CS10_Captain_H1,SAXQ01000012.1,72.727,44,12,0,427,470,1266428,1266559,6.30e-08,62.8,77.27,0,2
CS10_Captain_H1,RXHK01000479.1,83.061,490,63,1,317,786,2391,3860,0.0,832,87.55,0,3
CS10_Captain_H1,RXHK01000479.1,86.473,207,9,1,129,316,1711,2331,0.0,307,87.92,0,1
CS10_Captain_H1,RXHK01000479.1,92.248,129,10,0,1,129,1266,1652,1.17e-66,247,96.90,0,3
CS10_Captain_H1,PSOU01000573.1,83.061,490,63,1,317,786,15142,13673,0.0,832,87.55,0,-3
CS10_Captain_H1,PSOU01000573.1,86.473,207,9,1,129,316,15822,15202,0.0,307,87.92,0,-1
CS10_Captain_H1,PSOU01000573.1,92.248,129,10,0,1,129,16267,15881,1.16e-66,247,96.90,0,-3
CS10_Captain_H1,PSOT01000530.1,83.061,490,63,1,317,786,2590,4059,0.0,832,87.55,0,1
CS10_Captain_H1,PSOT01000530.1,86.473,207,9,1,129,316,1910,2530,0.0,307,87.92,0,2
CS10_Captain_H1,PSOT01000530.1,92.248,129,10,0,1,129,1465,1851,1.17e-66,247,96.90,0,1
CS10_Captain_H1,PSOS01000526.1,83.061,490,63,1,317,786,15039,13570,0.0,832,87.55,0,-1
CS10_Captain_H1,PSOS01000526.1,86.473,207,9,1,129,316,15719,15099,0.0,307,87.92,0,-2
CS10_Captain_H1,PSOS01000526.1,92.248,129,10,0,1,129,16164,15778,1.18e-66,247,96.90,0,-1
CS10_Captain_H1,PSOR01000614.1,83.061,490,63,1,317,786,11097,9628,0.0,832,87.55,0,-2
CS10_Captain_H1,PSOR01000614.1,86.473,207,9,1,129,316,11777,11157,0.0,307,87.92,0,-3
CS10_Captain_H1,PSOR01000614.1,92.248,129,10,0,1,129,12222,11836,1.13e-66,247,96.90,0,-2
CS10_Captain_H1,PSOQ01000554.1,83.061,490,63,1,317,786,15057,13588,0.0,832,87.55,0,-1
CS10_Captain_H1,PSOQ01000554.1,86.473,207,9,1,129,316,15737,15117,0.0,307,87.92,0,-2
CS10_Captain_H1,PSOQ01000554.1,92.248,129,10,0,1,129,16182,15796,1.16e-66,247,96.90,0,-1
CS10_Captain_H1,PSOP01000591.1,83.061,490,63,1,317,786,15033,13564,0.0,832,87.55,0,-3
CS10_Captain_H1,PSOP01000591.1,86.473,207,9,1,129,316,15713,15093,0.0,307,87.92,0,-1
CS10_Captain_H1,PSOP01000591.1,92.248,129,10,0,1,129,16158,15772,1.16e-66,247,96.90,0,-3
CS10_Captain_H1,PSOO01000569.1,83.061,490,63,1,317,786,1956,3425,0.0,832,87.55,0,3
CS10_Captain_H1,PSOO01000569.1,86.473,207,9,1,129,316,1276,1896,0.0,307,87.92,0,1
CS10_Captain_H1,PSOO01000569.1,92.248,129,10,0,1,129,831,1217,1.17e-66,247,96.90,0,3
CS10_Captain_H1,NRDI02000017.1,83.061,490,63,1,317,786,475858,474389,0.0,832,87.55,0,-3
CS10_Captain_H1,NRDI02000017.1,86.473,207,9,1,129,316,476538,475918,0.0,307,87.92,0,-1
CS10_Captain_H1,NRDI02000017.1,75.000,316,78,1,472,786,690328,691275,7.17e-142,468,82.91,0,1
CS10_Captain_H1,NRDI02000017.1,92.248,129,10,0,1,129,476983,476597,1.32e-66,247,96.90,0,-3
CS10_Captain_H1,NRDI02000017.1,72.727,44,12,0,427,470,685417,685548,6.30e-08,62.8,77.27,0,1
CS10_Captain_H1,NQWZ01000479.1,83.061,490,63,1,317,786,16795,15326,0.0,832,87.55,0,-1
CS10_Captain_H1,NQWZ01000479.1,86.473,207,9,1,129,316,17475,16855,0.0,307,87.92,0,-2
CS10_Captain_H1,NQWZ01000479.1,92.248,129,10,0,1,129,17920,17534,1.18e-66,247,96.90,0,-1
CS10_Captain_H1,NQIK02000006.1,83.061,490,63,1,317,786,1977265,1978734,0.0,832,87.55,0,1
CS10_Captain_H1,NQIK02000006.1,86.473,207,9,1,129,316,1976585,1977205,0.0,307,87.92,0,2
CS10_Captain_H1,NQIK02000006.1,75.000,316,78,1,472,786,1766121,1765174,7.18e-142,468,82.91,0,-1
CS10_Captain_H1,NQIK02000006.1,92.248,129,10,0,1,129,1976140,1976526,1.32e-66,247,96.90,0,1
CS10_Captain_H1,NQIK02000006.1,72.727,44,12,0,427,470,1771032,1770901,6.30e-08,62.8,77.27,0,-1
