CS10_Captain_H1,JAFJTR010000396.1,87.500,120,15,0,317,436,1835,2194,2.68e-176,223,95.83,0,2
CS10_Captain_H1,JAFJTR010000396.1,65.942,138,43,2,1,134,703,1116,2.68e-176,178,75.36,0,1
CS10_Captain_H1,JAFJTR010000396.1,86.842,114,15,0,203,316,1434,1775,2.68e-176,159,94.74,0,3
CS10_Captain_H1,JAFJTR010000396.1,79.730,74,15,0,129,202,1154,1375,2.68e-176,128,89.19,0,2
CS10_Captain_H1,JAFJTR010000127.1,79.430,491,80,2,317,786,40332,38860,0.0,796,86.35,0,-1
CS10_Captain_H1,JAFJTR010000127.1,85.024,207,12,1,129,316,41012,40392,0.0,311,87.92,0,-2
CS10_Captain_H1,JAFJTR010000127.1,85.271,129,19,0,1,129,41457,41071,0.0,226,91.47,0,-1
CS10_Captain_H1,JAFJTR010000131.1,78.615,491,84,2,317,786,5384,6856,0.0,781,85.13,0,2
CS10_Captain_H1,JAFJTR010000131.1,94.737,114,6,0,203,316,4983,5324,0.0,172,96.49,0,3
CS10_Captain_H1,JAFJTR010000131.1,75.676,74,18,0,129,202,4702,4923,0.0,125,86.49,0,1
CS10_Captain_H1,JAFJTR010000131.1,72.857,70,15,1,60,129,4446,4643,0.0,103,78.57,0,3
CS10_Captain_H1,QVWT01000170.1,78.411,491,85,2,317,786,40070,38598,0.0,778,84.93,0,-2
CS10_Captain_H1,QVWT01000170.1,94.737,114,6,0,203,316,40471,40130,0.0,172,96.49,0,-3
CS10_Captain_H1,QVWT01000170.1,75.676,74,18,0,129,202,40752,40531,0.0,125,86.49,0,-1
CS10_Captain_H1,QVWT01000170.1,72.857,70,15,1,60,129,41008,40811,0.0,103,78.57,0,-3
CS10_Captain_H1,JAFJTR010000220.1,80.096,623,85,3,203,786,6218,4350,0.0,954,85.07,0,-3
CS10_Captain_H1,JAFJTR010000220.1,65.812,117,37,2,15,129,6926,6579,0.0,145,73.50,0,-3
CS10_Captain_H1,JAFJTR010000220.1,68.966,87,22,1,129,210,6520,6260,0.0,122,75.86,0,-1
CS10_Captain_H1,QVWT01000778.1,76.327,490,94,3,317,786,1723,3186,0.0,746,83.27,0,1
CS10_Captain_H1,QVWT01000778.1,83.575,207,15,1,129,316,1043,1663,0.0,309,86.96,0,2
CS10_Captain_H1,QVWT01000778.1,83.333,132,22,0,1,132,598,993,0.0,228,90.15,0,1
CS10_Captain_H1,QVWY01000323.1,72.047,254,71,0,427,680,20870,20109,2.21e-134,348,79.92,0,-1
CS10_Captain_H1,QVWY01000323.1,70.642,109,31,1,679,786,20109,19783,2.21e-134,157,82.57,0,-3
CS10_Captain_H1,JAFJTR010000058.1,56.000,125,50,3,12,132,191822,191451,8.16e-55,124,69.60,0,-2
CS10_Captain_H1,JAFJTR010000058.1,72.603,73,20,0,130,202,191404,191186,8.16e-55,115,83.56,0,-3
CS10_Captain_H1,QVWT01001772.1,56.000,125,50,3,12,132,2232,1861,8.41e-55,124,69.60,0,-2
CS10_Captain_H1,QVWT01001772.1,72.603,73,20,0,130,202,1814,1596,8.41e-55,115,83.56,0,-3
CS10_Captain_H1,QVWU01005313.1,56.000,125,50,3,12,132,2010,1639,8.44e-55,124,69.60,0,-3
CS10_Captain_H1,QVWU01005313.1,72.603,73,20,0,130,202,1592,1374,8.44e-55,115,83.56,0,-1
CS10_Captain_H1,QVWV01011794.1,52.632,76,33,2,25,98,4,228,3.06e-10,62.0,64.47,0,1
CS10_Captain_H1,QVWJ01004988.1,49.438,89,45,0,441,529,2805,3071,3.65e-13,79.0,66.29,0,3
CS10_Captain_H1,QVWF01001277.1,46.067,89,48,0,696,784,23,289,2.77e-14,82.8,68.54,0,2
CS10_Captain_H1,QVWJ01000745.1,45.136,257,140,1,531,786,10965,10195,1.68e-52,204,64.59,0,-1
CS10_Captain_H1,QVWG01000741.1,44.638,345,190,1,441,784,3070,4104,1.87e-72,264,64.06,0,1
CS10_Captain_H1,JAFJTR010000076.1,36.232,69,41,2,716,783,62593,62393,6.78e-04,49.3,52.17,0,-3
CS10_Captain_H1,QVWU01001894.1,36.232,69,41,2,716,783,2309,2509,0.001,48.1,52.17,0,2
CS10_Captain_H1,QVWT01000548.1,36.232,69,41,2,716,783,4152,3952,0.001,48.1,52.17,0,-1
CS10_Captain_H1,JAIRGV010000068.1,35.596,722,395,7,127,786,128443,126302,2.44e-90,317,52.91,0,-3
CS10_Captain_H1,JAIRGL010000057.1,35.596,722,395,7,127,786,4367,6508,2.44e-90,317,52.91,0,2
CS10_Captain_H1,JAIREP010000053.1,35.596,722,395,7,127,786,4552,6693,2.44e-90,317,52.91,0,1
CS10_Captain_H1,JAIREF010000059.1,35.596,722,395,7,127,786,128444,126303,2.44e-90,317,52.91,0,-1
CS10_Captain_H1,JAIRHD010000051.1,35.596,722,395,7,127,786,7795,9936,2.44e-90,317,52.91,0,1
CS10_Captain_H1,JAIRHA010000059.1,35.596,722,395,7,127,786,128443,126302,2.44e-90,317,52.91,0,-1
CS10_Captain_H1,JAIRGZ010000056.1,35.596,722,395,7,127,786,7795,9936,2.44e-90,317,52.91,0,1
CS10_Captain_H1,JAIRGR010000058.1,35.596,722,395,7,127,786,128444,126303,2.44e-90,317,52.91,0,-1
CS10_Captain_H1,JAIRGK010000055.1,35.596,722,395,7,127,786,7795,9936,2.44e-90,317,52.91,0,1
CS10_Captain_H1,JAIRGW010000062.1,35.596,722,395,7,127,786,8553,10694,2.44e-90,317,52.91,0,3
CS10_Captain_H1,JAIREM010000058.1,35.596,722,395,7,127,786,128326,126185,2.44e-90,317,52.91,0,-1
CS10_Captain_H1,JAIRHF010000059.1,35.596,722,395,7,127,786,140693,138552,2.44e-90,317,52.91,0,-3
CS10_Captain_H1,JAIRGP010000066.1,35.596,722,395,7,127,786,4552,6693,2.45e-90,317,52.91,0,1
CS10_Captain_H1,JAIREJ010000053.1,35.596,722,395,7,127,786,8226,10367,2.45e-90,317,52.91,0,3
CS10_Captain_H1,JAIRGS010000054.1,35.596,722,395,7,127,786,8226,10367,2.45e-90,317,52.91,0,3
CS10_Captain_H1,JAIRIY010000060.1,35.596,722,395,7,127,786,8553,10694,2.45e-90,317,52.91,0,3
CS10_Captain_H1,JAIRGN010000052.1,35.596,722,395,7,127,786,8779,10920,2.45e-90,317,52.91,0,1
CS10_Captain_H1,JAIREL010000054.1,35.596,722,395,7,127,786,8779,10920,2.45e-90,317,52.91,0,1
CS10_Captain_H1,JAIRHE010000045.1,35.596,722,395,7,127,786,102546,104687,2.46e-90,317,52.91,0,3
CS10_Captain_H1,JAIREI010000029.1,35.596,722,395,7,127,786,124349,122208,2.47e-90,317,52.91,0,-3
CS10_Captain_H1,JAIRGQ010000029.1,35.596,722,395,7,127,786,350810,352951,2.47e-90,317,52.91,0,2
CS10_Captain_H1,JAIREK010000027.1,35.596,722,395,7,127,786,350736,352877,2.47e-90,317,52.91,0,3
CS10_Captain_H1,JAIRGO010000002.1,35.596,722,395,7,127,786,2316247,2318388,2.48e-90,317,52.91,0,1
CS10_Captain_H1,JAIRIO010000087.1,35.596,722,395,7,127,786,8599,10740,5.97e-86,304,52.91,0,1
CS10_Captain_H1,JAIRFB010000069.1,35.457,722,396,7,127,786,5249,7390,8.46e-90,315,52.91,0,2
CS10_Captain_H1,JAIRHX010000054.1,35.457,722,396,7,127,786,9431,11572,1.56e-89,315,52.91,0,2
CS10_Captain_H1,JAIRHV010000051.1,35.457,722,396,7,127,786,8609,10750,1.17e-85,303,52.91,0,2
CS10_Captain_H1,JAIREB010000062.1,35.408,723,397,7,126,786,27396,25252,2.15e-89,314,52.70,0,-3
CS10_Captain_H1,JAIRED010000079.1,35.408,723,397,7,126,786,40229,38085,7.96e-89,313,52.70,0,-3
CS10_Captain_H1,JAIRGI010000024.1,35.408,723,397,7,126,786,40229,38085,8.32e-89,313,52.70,0,-3
CS10_Captain_H1,JAIRIT010000053.1,35.408,723,397,7,126,786,9003,11147,1.16e-88,312,52.70,0,3
CS10_Captain_H1,JAIREU010000078.1,35.351,727,390,8,127,786,18708,16567,1.20e-87,309,52.41,0,-1
CS10_Captain_H1,JAIRJD010000099.1,35.270,723,398,7,126,786,12319,10175,2.38e-88,311,52.56,0,-2
CS10_Captain_H1,JAIRJC010000091.1,35.270,723,398,7,126,786,12319,10175,2.42e-88,311,52.56,0,-3
CS10_Captain_H1,JAIRET010000045.1,35.270,723,398,7,126,786,182180,180036,7.51e-88,310,52.56,0,-3
CS10_Captain_H1,JAIREY010000056.1,35.180,722,398,7,127,786,77046,74905,5.02e-88,310,52.77,0,-2
CS10_Captain_H1,JAIRIJ010000016.1,35.180,722,398,7,127,786,68030,65889,1.01e-87,309,52.77,0,-3
CS10_Captain_H1,QVWS01000930.1,32.394,71,45,2,715,784,2660,2866,0.030,43.5,47.89,0,2
CS10_Captain_H1,QVWU01000185.1,32.394,71,45,2,715,784,724,518,0.030,43.5,47.89,0,-3
CS10_Captain_H1,JAIRHU010000062.1,34.815,540,279,7,127,607,12031,10454,2.04e-51,201,50.56,0,-2
CS10_Captain_H1,QVWU01007191.1,22.063,349,195,9,452,784,1062,199,5.55e-06,55.1,35.53,0,-1


